대학ID,학년도,모집단위,전형명,전형유형,모집인원,지원자수
114,2024,컴퓨터공학과,학생부종합(일반학생),학생부종합,17,119
114,2024,컴퓨터공학과,학생부종합(지역인재),학생부종합,6,53
114,2024,정보보호학과,학생부교과(교과우수자),학생부교과,22,119
114,2024,정보보호학과,학생부교과(지역인재),학생부교과,4,28
114,2024,정보보호학과,학생부종합(일반학생),학생부종합,20,126
114,2024,정보보호학과,학생부종합(지역인재),학생부종합,3,21
114,2024,정보보호학과,학생부교과(기회균형),학생부교과,3,11
114,2024,전자공학과,학생부교과(교과우수자),학생부교과,15,54
114,2024,전자공학과,학생부교과(지역인재),학생부교과,14,72
114,2024,전자공학과,학생부종합(일반학생),학생부종합,8,65
114,2024,전자공학과,학생부종합(지역인재),학생부종합,14,82
114,2024,전기공학과,학생부교과(지역인재),학생부교과,15,65
114,2024,전기공학과,학생부종합(일반학생),학생부종합,18,183
114,2024,기계공학과,학생부교과(교과우수자),학생부교과,30,92
114,2024,기계공학과,학생부교과(지역인재),학생부교과,8,65
114,2024,기계공학과,학생부종합(일반학생),학생부종합,12,50
114,2024,기계공학과,학생부종합(지역인재),학생부종합,15,49
114,2024,에너지공학과,학생부교과(교과우수자),학생부교과,13,94
114,2024,에너지공학과,학생부종합(일반학생),학생부종합,12,67
114,2024,에너지공학과,학생부교과(기회균형),학생부교과,2,7
114,2024,의료IT공학과,학생부교과(교과우수자),학생부교과,19,61
114,2024,의료IT공학과,학생부교과(지역인재),학생부교과,13,76
114,2024,의료IT공학과,학생부종합(일반학생),학생부종합,17,60
114,2024,의료IT공학과,학생부종합(지역인재),학생부종합,13,66
114,2024,의료IT공학과,학생부교과(기회균형),학생부교과,1,1
114,2024,의료생명공학과,학생부교과(교과우수자),학생부교과,19,133
114,2024,의료생명공학과,학생부교과(지역인재),학생부교과,3,19
114,2024,의료생명공학과,학생부종합(일반학생),학생부종합,11,43
114,2024,의료생명공학과,학생부종합(지역인재),학생부종합,6,28
114,2024,의료생명공학과,학생부교과(기회균형),학생부교과,2,4
114,2024,의예과,학생부교과(교과우수자),학생부교과,11,133
114,2024,의예과,학생부교과(지역인재),학생부교과,4,38
114,2024,의예과,학생부종합(일반학생),학생부종합,11,248
114,2024,의예과,학생부종합(지역인재),학생부종합,11,183
114,2024,약학과,학생부교과(지역인재),학생부교과,7,73
114,2024,약학과,학생부종합(일반학생),학생부종합,6,85
114,2024,약학과,학생부종합(지역인재),학생부종합,4,33
114,2024,간호학과,학생부교과(교과우수자),학생부교과,15,102
114,2024,간호학과,학생부종합(일반학생),학생부종합,9,85
114,2024,임상병리학과,학생부교과(교과우수자),학생부교과,27,168
114,2024,임상병리학과,학생부교과(지역인재),학생부교과,10,72
114,2024,임상병리학과,학생부종합(일반학생),학생부종합,5,25
114,2024,임상병리학과,학생부종합(지역인재),학생부종합,10,55
114,2024,작업치료학과,학생부교과(교과우수자),학생부교과,20,171
114,2024,작업치료학과,학생부종합(일반학생),학생부종합,15,92
114,2024,작업치료학과,학생부종합(지역인재),학생부종합,13,82
114,2024,작업치료학과,학생부교과(기회균형),학생부교과,4,14
114,2024,스포츠의학과,실기/실적(실기우수자),실기/실적,18,211
114,2024,공연영상학과,실기/실적(실기우수자),실기/실적,15,58
114,2025,유아교육과,학생부교과(교과우수자),학생부교과,25,167
114,2025,유아교육과,학생부교과(지역인재),학생부교과,15,54
114,2025,유아교육과,학생부종합(일반학생),학생부종합,11,110
114,2025,유아교육과,학생부종합(지역인재),학생부종합,3,11
114,2025,유아교육과,학생부교과(기회균형),학생부교과,4,16
114,2025,특수교육과,학생부교과(교과우수자),학생부교과,32,201
114,2025,특수교육과,학생부교과(지역인재),학생부교과,6,36
114,2025,특수교육과,학생부종합(일반학생),학생부종합,16,80
114,2025,영미학과,학생부교과(교과우수자),학생부교과,20,133
114,2025,영미학과,학생부교과(지역인재),학생부교과,14,42
114,2025,영미학과,학생부종합(일반학생),학생부종합,10,98
114,2025,영미학과,학생부교과(기회균형),학생부교과,2,7
114,2025,중국학과,학생부교과(교과우수자),학생부교과,22,155
114,2025,중국학과,학생부종합(일반학생),학생부종합,5,13
114,2025,중국학과,학생부종합(지역인재),학생부종합,3,10
114,2025,미디어커뮤니케이션학과,학생부교과(교과우수자),학생부교과,14,42
114,2025,미디어커뮤니케이션학과,학생부교과(지역인재),학생부교과,8,50
114,2025,미디어커뮤니케이션학과,학생부종합(일반학생),학생부종합,9,28
114,2025,미디어커뮤니케이션학과,학생부교과(기회균형),학생부교과,2,5
114,2025,법학과,학생부교과(교과우수자),학생부교과,8,42
114,2025,법학과,학생부종합(일반학생),학생부종합,19,125
114,2025,법학과,학생부종합(지역인재),학생부종합,5,12
114,2025,법학과,학생부교과(기회균형),학생부교과,2,4
114,2025,행정학과,학생부교과(교과우수자),학생부교과,8,38
114,2025,행정학과,학생부교과(지역인재),학생부교과,12,58
114,2025,행정학과,학생부종합(일반학생),학생부종합,13,71
114,2025,행정학과,학생부종합(지역인재),학생부종합,14,77
114,2025,경찰행정학과,학생부교과(교과우수자),학생부교과,30,311
114,2025,경찰행정학과,학생부교과(지역인재),학생부교과,9,39
114,2025,경찰행정학과,학생부종합(일반학생),학생부종합,10,81
114,2025,경찰행정학과,학생부종합(지역인재),학생부종합,9,49
114,2025,경찰행정학과,학생부교과(기회균형),학생부교과,2,10
114,2025,사회복지학과,학생부교과(교과우수자),학생부교과,15,119
114,2025,사회복지학과,학생부교과(지역인재),학생부교과,7,17
114,2025,사회복지학과,학생부종합(일반학생),학생부종합,17,130
114,2025,사회복지학과,학생부종합(지역인재),학생부종합,4,23
114,2025,사회복지학과,학생부교과(기회균형),학생부교과,2,6
114,2025,경영학과,학생부교과(교과우수자),학생부교과,10,74
114,2025,경영학과,학생부교과(지역인재),학생부교과,13,115
114,2025,경영학과,학생부종합(일반학생),학생부종합,8,60
114,2025,경영학과,학생부종합(지역인재),학생부종합,6,32
114,2025,경영학과,학생부교과(기회균형),학생부교과,4,13
114,2025,국제통상학과,학생부교과(교과우수자),학생부교과,20,99
114,2025,국제통상학과,학생부종합(일반학생),학생부종합,7,48
114,2025,국제통상학과,학생부종합(지역인재),학생부종합,7,50
114,2025,국제통상학과,학생부교과(기회균형),학생부교과,2,8
114,2025,관광경영학과,학생부교과(교과우수자),학생부교과,25,195
114,2025,관광경영학과,학생부종합(일반학생),학생부종합,18,121
114,2025,관광경영학과,학생부종합(지역인재),학생부종합,7,49
114,2025,경제금융학과,학생부교과(교과우수자),학생부교과,27,191
114,2025,경제금융학과,학생부종합(일반학생),학생부종합,12,87
114,2025,경제금융학과,학생부종합(지역인재),학생부종합,4,34
114,2025,화학과,학생부교과(교과우수자),학생부교과,22,68
114,2025,화학과,학생부교과(지역인재),학생부교과,7,18
114,2025,화학과,학생부종합(일반학생),학생부종합,6,36
114,2025,화학과,학생부종합(지역인재),학생부종합,15,62
114,2025,식품영양학과,학생부교과(교과우수자),학생부교과,26,87
114,2025,식품영양학과,학생부교과(지역인재),학생부교과,4,16
114,2025,식품영양학과,학생부종합(일반학생),학생부종합,20,142
114,2025,식품영양학과,학생부종합(지역인재),학생부종합,6,15
114,2025,식품영양학과,학생부교과(기회균형),학생부교과,4,24
114,2025,환경보건학과,학생부교과(교과우수자),학생부교과,23,173
114,2025,환경보건학과,학생부교과(지역인재),학생부교과,14,45
114,2025,환경보건학과,학생부종합(일반학생),학생부종합,9,49
114,2025,환경보건학과,학생부종합(지역인재),학생부종합,16,131
114,2025,생명시스템학과,학생부교과(교과우수자),학생부교과,14,75
114,2025,생명시스템학과,학생부종합(일반학생),학생부종합,16,104
114,2025,생명시스템학과,학생부종합(지역인재),학생부종합,11,56
114,2025,의약공학과,학생부교과(교과우수자),학생부교과,32,96
114,2025,의약공학과,학생부교과(지역인재),학생부교과,7,20
114,2025,의약공학과,학생부종합(일반학생),학생부종합,13,129
114,2025,의약공학과,학생부교과(기회균형),학생부교과,3,11
114,2025,컴퓨터공학과,학생부교과(교과우수자),학생부교과,14,135
114,2025,컴퓨터공학과,학생부교과(지역인재),학생부교과,5,47
114,2025,컴퓨터공학과,학생부종합(일반학생),학생부종합,17,120
114,2025,컴퓨터공학과,학생부종합(지역인재),학생부종합,6,41
114,2025,정보보호학과,학생부교과(교과우수자),학생부교과,22,134
114,2025,정보보호학과,학생부교과(지역인재),학생부교과,5,41
114,2025,정보보호학과,학생부종합(일반학생),학생부종합,20,163
114,2025,정보보호학과,학생부종합(지역인재),학생부종합,3,17
114,2025,정보보호학과,학생부교과(기회균형),학생부교과,2,7
114,2025,전자공학과,학생부교과(교과우수자),학생부교과,15,43
114,2025,전자공학과,학생부교과(지역인재),학생부교과,14,53
114,2025,전자공학과,학생부종합(일반학생),학생부종합,10,91
114,2025,전자공학과,학생부종합(지역인재),학생부종합,12,76
114,2025,전기공학과,학생부교과(교과우수자),학생부교과,21,121
114,2025,전기공학과,학생부교과(지역인재),학생부교과,15,72
114,2025,전기공학과,학생부종합(일반학생),학생부종합,18,207
114,2025,전기공학과,학생부교과(기회균형),학생부교과,3,13
114,2025,기계공학과,학생부교과(교과우수자),학생부교과,30,82
114,2025,기계공학과,학생부교과(지역인재),학생부교과,8,53
114,2025,기계공학과,학생부종합(일반학생),학생부종합,12,46
114,2025,기계공학과,학생부종합(지역인재),학생부종합,15,62
114,2025,에너지공학과,학생부교과(교과우수자),학생부교과,13,78
114,2025,에너지공학과,학생부종합(일반학생),학생부종합,12,69
114,2025,에너지공학과,학생부종합(지역인재),학생부종합,4,15
114,2025,에너지공학과,학생부교과(기회균형),학생부교과,2,6
114,2025,의료IT공학과,학생부교과(교과우수자),학생부교과,22,74
114,2025,의료IT공학과,학생부교과(지역인재),학생부교과,10,41
114,2025,의료IT공학과,학생부종합(일반학생),학생부종합,17,87
114,2025,의료IT공학과,학생부종합(지역인재),학생부종합,16,77
114,2025,의료IT공학과,학생부교과(기회균형),학생부교과,1,1
114,2025,의료생명공학과,학생부교과(교과우수자),학생부교과,19,123
114,2025,의료생명공학과,학생부교과(지역인재),학생부교과,4,25
114,2025,의료생명공학과,학생부종합(일반학생),학생부종합,11,43
114,2025,의료생명공학과,학생부종합(지역인재),학생부종합,6,34
114,2025,의료생명공학과,학생부교과(기회균형),학생부교과,1,2
